Matrix Index	Metabolite#	MetaboliteID	Reaction#	ReactionID	Stoichiometry
2414	229	M_adp_c	389	R_DHFS	1
2415	568	M_dhf_c	389	R_DHFS	1
2416	4	M_h_c	390	R_DHNAOT4	-1
2417	571	M_dhna_c	390	R_DHNAOT4	-1
2418	572	M_octdp_c	390	R_DHNAOT4	-1
2419	129	M_co2_c	390	R_DHNAOT4	1
2420	189	M_ppi_c	390	R_DHNAOT4	1
2421	573	M_2dmmql8_c	390	R_DHNAOT4	1
2422	5	M_nadh_c	391	R_DHNAOT7	-1
2423	129	M_co2_c	391	R_DHNAOT7	-1
2424	189	M_ppi_c	391	R_DHNAOT7	-1
2425	403	M_2dmmq7_c	391	R_DHNAOT7	-1
2426	7	M_nad_c	391	R_DHNAOT7	1
2427	571	M_dhna_c	391	R_DHNAOT7	1
2428	574	M_hepdp_c	391	R_DHNAOT7	1
2429	366	M_dhnpt_c	392	R_DHNPA	-1
2430	344	M_gcald_c	392	R_DHNPA	1
2431	575	M_2ahhmp_c	392	R_DHNPA	1
2432	366	M_dhnpt_c	393	R_DHNPA2	-1
2433	344	M_gcald_c	393	R_DHNPA2	1
2434	576	M_6hmhpt_c	393	R_DHNPA2	1
2435	577	M_dhor_S_c	394	R_DHORD2	-1
2436	578	M_q8_c	394	R_DHORD2	-1
2437	579	M_orot_c	394	R_DHORD2	1
2438	580	M_q8h2_c	394	R_DHORD2	1
2439	405	M_mqn8_c	395	R_DHORD5	-1
2440	577	M_dhor_S_c	395	R_DHORD5	-1
2441	579	M_orot_c	395	R_DHORD5	1
2442	581	M_mql8_c	395	R_DHORD5	1
2443	316	M_fum_c	396	R_DHORDfum	-1
2444	577	M_dhor_S_c	396	R_DHORDfum	-1
2445	435	M_succ_c	396	R_DHORDfum	1
2446	579	M_orot_c	396	R_DHORDfum	1
2447	263	M_o2_c	397	R_DHORDi	-1
2448	577	M_dhor_S_c	397	R_DHORDi	-1
2449	432	M_h2o2_c	397	R_DHORDi	1
2450	579	M_orot_c	397	R_DHORDi	1
2451	13	M_h2o_c	398	R_DHORTS	-1
2452	13	M_h2o_c	1520	R_DHORTS_reverse	1
2453	577	M_dhor_S_c	398	R_DHORTS	-1
2454	577	M_dhor_S_c	1520	R_DHORTS_reverse	1
2455	4	M_h_c	398	R_DHORTS	1
2456	4	M_h_c	1520	R_DHORTS_reverse	-1
2457	431	M_cbasp_c	398	R_DHORTS	1
2458	431	M_cbasp_c	1520	R_DHORTS_reverse	-1
2459	13	M_h2o_c	399	R_DHPM1	-1
2460	582	M_56dura_c	399	R_DHPM1	-1
2461	4	M_h_c	399	R_DHPM1	1
2462	583	M_cala_c	399	R_DHPM1	1
2463	13	M_h2o_c	400	R_DHPM2	-1
2464	584	M_56dthm_c	400	R_DHPM2	-1
2465	4	M_h_c	400	R_DHPM2	1
2466	585	M_3uib_c	400	R_DHPM2	1
2467	4	M_h_c	401	R_DHPPDA	-1
2468	13	M_h2o_c	401	R_DHPPDA	-1
2469	586	M_25dhpp_c	401	R_DHPPDA	-1
2470	280	M_nh4_c	401	R_DHPPDA	1
2471	414	M_5apru_c	401	R_DHPPDA	1
2472	283	M_4abz_c	402	R_DHPS	-1
2473	575	M_2ahhmp_c	402	R_DHPS	-1
2474	13	M_h2o_c	402	R_DHPS	1
2475	570	M_dhpt_c	402	R_DHPS	1
2476	283	M_4abz_c	403	R_DHPS2	-1
2477	587	M_6hmhptpp_c	403	R_DHPS2	-1
2478	189	M_ppi_c	403	R_DHPS2	1
2479	570	M_dhpt_c	403	R_DHPS2	1
2480	560	M_2dda7p_c	404	R_DHQS	-1
2481	160	M_pi_c	404	R_DHQS	1
2482	588	M_3dhq_c	404	R_DHQS	1
2483	588	M_3dhq_c	405	R_DHQTi	-1
2484	13	M_h2o_c	405	R_DHQTi	1
2485	589	M_3dhsk_c	405	R_DHQTi	1
2486	590	M_dmpp_c	406	R_DMATT	-1
2487	591	M_ipdp_c	406	R_DMATT	-1
2488	189	M_ppi_c	406	R_DMATT	1
2489	592	M_grdp_c	406	R_DMATT	1
2490	4	M_h_c	407	R_DMPPS	-1
2491	5	M_nadh_c	407	R_DMPPS	-1
2492	593	M_h2mb4p_c	407	R_DMPPS	-1
2493	7	M_nad_c	407	R_DMPPS	1
2494	13	M_h2o_c	407	R_DMPPS	1
2495	590	M_dmpp_c	407	R_DMPPS	1
2496	4	M_h_c	408	R_DMPPS2r	-1
2497	4	M_h_c	1521	R_DMPPS2r_reverse	1
2498	12	M_nadph_c	408	R_DMPPS2r	-1
2499	12	M_nadph_c	1521	R_DMPPS2r_reverse	1
2500	593	M_h2mb4p_c	408	R_DMPPS2r	-1
2501	593	M_h2mb4p_c	1521	R_DMPPS2r_reverse	1
2502	10	M_nadp_c	408	R_DMPPS2r	1
2503	10	M_nadp_c	1521	R_DMPPS2r_reverse	-1
2504	13	M_h2o_c	408	R_DMPPS2r	1
2505	13	M_h2o_c	1521	R_DMPPS2r_reverse	-1
2506	590	M_dmpp_c	408	R_DMPPS2r	1
2507	590	M_dmpp_c	1521	R_DMPPS2r_reverse	-1
2508	306	M_amet_c	409	R_DMQMT	-1
2509	594	M_2omhmbl_c	409	R_DMQMT	-1
2510	4	M_h_c	409	R_DMQMT	1
2511	341	M_ahcys_c	409	R_DMQMT	1
2512	580	M_q8h2_c	409	R_DMQMT	1
2513	581	M_mql8_c	410	R_DMSOR1	-1
2514	595	M_dmso_c	410	R_DMSOR1	-1
2515	13	M_h2o_c	410	R_DMSOR1	1
2516	405	M_mqn8_c	410	R_DMSOR1	1
2517	596	M_dms_c	410	R_DMSOR1	1
2518	573	M_2dmmql8_c	411	R_DMSOR2	-1
2519	595	M_dmso_c	411	R_DMSOR2	-1
2520	13	M_h2o_c	411	R_DMSOR2	1
2521	404	M_2dmmq8_c	411	R_DMSOR2	1
2522	596	M_dms_c	411	R_DMSOR2	1
2523	597	M_4hba_c	412	R_DM_4HBA	-1
2524	173	M_5drib_c	413	R_DM_5DRIB	-1
2525	598	M_5mtr_c	414	R_DM_5MTR	-1
2526	344	M_gcald_c	415	R_DM_GCALD	-1
2527	192	M_hqn_c	416	R_DM_HQN	-1
2528	13	M_h2o_c	417	R_DM_atp_c_	-1
2529	185	M_atp_c	417	R_DM_atp_c_	-1
2530	4	M_h_c	417	R_DM_atp_c_	1
2531	160	M_pi_c	417	R_DM_atp_c_	1
2532	229	M_adp_c	417	R_DM_atp_c_	1
2533	441	M_btn_c	418	R_DM_btn	-1
2534	483	M_clpn140_c	419	R_DM_clpn140_LPAREN_c_RPAREN_	-1
2535	485	M_clpn160_c	420	R_DM_clpn160_LPAREN_c_RPAREN_	-1
2536	487	M_clpn180_c	421	R_DM_clpn180_LPAREN_c_RPAREN_	-1
2537	489	M_clpnai15_c	422	R_DM_clpnai15_LPAREN_c_RPAREN_	-1
2538	491	M_clpnai17_c	423	R_DM_clpnai17_LPAREN_c_RPAREN_	-1
2539	495	M_clpni15_c	424	R_DM_clpni15_LPAREN_c_RPAREN_	-1
2540	497	M_clpni16_c	425	R_DM_clpni16_LPAREN_c_RPAREN_	-1
2541	499	M_clpni17_c	426	R_DM_clpni17_LPAREN_c_RPAREN_	-1
2542	171	M_dad_5_c	427	R_DM_dad_5	-1
2543	599	M_dhptd_c	428	R_DM_dhptd_LPAREN_c_RPAREN_	-1
2544	599	M_dhptd_c	1522	R_DM_dhptd_LPAREN_c_RPAREN__reverse	1
2545	600	M_teich_45_BS_c	429	R_DM_teich_45_BS_LPAREN_c_RPAREN_	-1
2546	185	M_atp_c	430	R_DPCOAK	-1
2547	601	M_dpcoa_c	430	R_DPCOAK	-1
2548	4	M_h_c	430	R_DPCOAK	1
2549	29	M_coa_c	430	R_DPCOAK	1
2550	229	M_adp_c	430	R_DPCOAK	1
2551	4	M_h_c	431	R_DPRr	-1
2552	4	M_h_c	1523	R_DPRr_reverse	1
2553	12	M_nadph_c	431	R_DPRr	-1
2554	12	M_nadph_c	1523	R_DPRr_reverse	1
2555	602	M_2dhp_c	431	R_DPRr	-1
2556	602	M_2dhp_c	1523	R_DPRr_reverse	1
2557	10	M_nadp_c	431	R_DPRr	1
2558	10	M_nadp_c	1523	R_DPRr_reverse	-1
2559	603	M_pant_R_c	431	R_DPRr	1
2560	603	M_pant_R_c	1523	R_DPRr_reverse	-1
2561	185	M_atp_c	432	R_DRBK	-1
2562	604	M_drib_c	432	R_DRBK	-1
2563	4	M_h_c	432	R_DRBK	1
2564	229	M_adp_c	432	R_DRBK	1
2565	605	M_2dr5p_c	432	R_DRBK	1
2566	13	M_h2o_c	433	R_DRIBabc	-1
2567	185	M_atp_c	433	R_DRIBabc	-1
2568	606	M_drib_e	433	R_DRIBabc	-1
2569	4	M_h_c	433	R_DRIBabc	1
2570	160	M_pi_c	433	R_DRIBabc	1
2571	229	M_adp_c	433	R_DRIBabc	1
2572	604	M_drib_c	433	R_DRIBabc	1
2573	605	M_2dr5p_c	434	R_DRPAr	-1
2574	605	M_2dr5p_c	1524	R_DRPAr_reverse	1
2575	208	M_acald_c	434	R_DRPAr	1
2576	208	M_acald_c	1524	R_DRPAr_reverse	-1
2577	607	M_g3p_c	434	R_DRPAr	1
2578	607	M_g3p_c	1524	R_DRPAr_reverse	-1
2579	185	M_atp_c	435	R_DTMPK	-1
2580	608	M_dtmp_c	435	R_DTMPK	-1
2581	229	M_adp_c	435	R_DTMPK	1
2582	293	M_dtdp_c	435	R_DTMPK	1
2583	10	M_nadp_c	436	R_DURAD	-1
2584	10	M_nadp_c	1525	R_DURAD_reverse	1
2585	582	M_56dura_c	436	R_DURAD	-1
2586	582	M_56dura_c	1525	R_DURAD_reverse	1
2587	4	M_h_c	436	R_DURAD	1
2588	4	M_h_c	1525	R_DURAD_reverse	-1
2589	12	M_nadph_c	436	R_DURAD	1
2590	12	M_nadph_c	1525	R_DURAD_reverse	-1
2591	609	M_ura_c	436	R_DURAD	1
2592	609	M_ura_c	1525	R_DURAD_reverse	-1
2593	10	M_nadp_c	437	R_DURAD2	-1
2594	10	M_nadp_c	1526	R_DURAD2_reverse	1
2595	584	M_56dthm_c	437	R_DURAD2	-1
2596	584	M_56dthm_c	1526	R_DURAD2_reverse	1
2597	4	M_h_c	437	R_DURAD2	1
2598	4	M_h_c	1526	R_DURAD2_reverse	-1
2599	12	M_nadph_c	437	R_DURAD2	1
2600	12	M_nadph_c	1526	R_DURAD2_reverse	-1
2601	610	M_thym_c	437	R_DURAD2	1
2602	610	M_thym_c	1526	R_DURAD2_reverse	-1
2603	160	M_pi_c	438	R_DURIPP	-1
2604	160	M_pi_c	1527	R_DURIPP_reverse	1
2605	557	M_duri_c	438	R_DURIPP	-1
2606	557	M_duri_c	1527	R_DURIPP_reverse	1
2607	609	M_ura_c	438	R_DURIPP	1
2608	609	M_ura_c	1527	R_DURIPP_reverse	-1
2609	611	M_2dr1p_c	438	R_DURIPP	1
2610	611	M_2dr1p_c	1527	R_DURIPP_reverse	-1
2611	13	M_h2o_c	439	R_DUTPDP	-1
2612	294	M_dutp_c	439	R_DUTPDP	-1
2613	4	M_h_c	439	R_DUTPDP	1
2614	189	M_ppi_c	439	R_DUTPDP	1
2615	555	M_dump_c	439	R_DUTPDP	1
2616	4	M_h_c	440	R_DXPRIr	-1
2617	4	M_h_c	1528	R_DXPRIr_reverse	1
2618	12	M_nadph_c	440	R_DXPRIr	-1
2619	12	M_nadph_c	1528	R_DXPRIr_reverse	1
2620	612	M_dxyl5p_c	440	R_DXPRIr	-1
2621	612	M_dxyl5p_c	1528	R_DXPRIr_reverse	1
2622	10	M_nadp_c	440	R_DXPRIr	1
2623	10	M_nadp_c	1528	R_DXPRIr_reverse	-1
2624	613	M_2me4p_c	440	R_DXPRIr	1
2625	613	M_2me4p_c	1528	R_DXPRIr_reverse	-1
2626	4	M_h_c	441	R_DXPS	-1
2627	226	M_pyr_c	441	R_DXPS	-1
2628	607	M_g3p_c	441	R_DXPS	-1
2629	129	M_co2_c	441	R_DXPS	1
2630	612	M_dxyl5p_c	441	R_DXPS	1
2631	10	M_nadp_c	442	R_D_GLY3PRi	-1
2632	13	M_h2o_c	442	R_D_GLY3PRi	-1
2633	607	M_g3p_c	442	R_D_GLY3PRi	-1
2634	4	M_h_c	442	R_D_GLY3PRi	2
2635	12	M_nadph_c	442	R_D_GLY3PRi	1
2636	614	M_3pg_c	442	R_D_GLY3PRi	1
2637	615	M_ficytC_c	443	R_D_LACD	-2
2638	616	M_lac_D_c	443	R_D_LACD	-1
2639	4	M_h_c	443	R_D_LACD	2
2640	226	M_pyr_c	443	R_D_LACD	1
2641	617	M_focytC_c	443	R_D_LACD	2
2642	31	M_h_e	444	R_D_LACt2	-1
2643	31	M_h_e	1529	R_D_LACt2_reverse	1
2644	618	M_lac_D_e	444	R_D_LACt2	-1
2645	618	M_lac_D_e	1529	R_D_LACt2_reverse	1
2646	4	M_h_c	444	R_D_LACt2	1
2647	4	M_h_c	1529	R_D_LACt2_reverse	-1
2648	616	M_lac_D_c	444	R_D_LACt2	1
2649	616	M_lac_D_c	1529	R_D_LACt2_reverse	-1
2650	7	M_nad_c	445	R_E4PD	-1
2651	7	M_nad_c	1530	R_E4PD_reverse	1
2652	13	M_h2o_c	445	R_E4PD	-1
2653	13	M_h2o_c	1530	R_E4PD_reverse	1
2654	559	M_e4p_c	445	R_E4PD	-1
2655	559	M_e4p_c	1530	R_E4PD_reverse	1
2656	4	M_h_c	445	R_E4PD	2
2657	4	M_h_c	1530	R_E4PD_reverse	-2
2658	5	M_nadh_c	445	R_E4PD	1
2659	5	M_nadh_c	1530	R_E4PD_reverse	-1
2660	619	M_4per_c	445	R_E4PD	1
2661	619	M_4per_c	1530	R_E4PD_reverse	-1
2662	4	M_h_c	446	R_EAR10M12x	-1
2663	5	M_nadh_c	446	R_EAR10M12x	-1
2664	46	M_10mtddec2eACP_c	446	R_EAR10M12x	-1
2665	7	M_nad_c	446	R_EAR10M12x	1
2666	131	M_10mddcaACP_c	446	R_EAR10M12x	1
2667	4	M_h_c	447	R_EAR11M12	-1
2668	12	M_nadph_c	447	R_EAR11M12	-1
2669	48	M_11mtddec2eACP_c	447	R_EAR11M12	-1
2670	10	M_nadp_c	447	R_EAR11M12	1
2671	132	M_11mddcaACP_c	447	R_EAR11M12	1
2672	4	M_h_c	448	R_EAR12M14	-1
2673	12	M_nadph_c	448	R_EAR12M14	-1
2674	54	M_12mtmrs2eACP_c	448	R_EAR12M14	-1
2675	10	M_nadp_c	448	R_EAR12M14	1
2676	135	M_12mmyrsACP_c	448	R_EAR12M14	1
2677	4	M_h_c	449	R_EAR13M14x	-1
2678	5	M_nadh_c	449	R_EAR13M14x	-1
2679	56	M_13mtmrs2eACP_c	449	R_EAR13M14x	-1
2680	7	M_nad_c	449	R_EAR13M14x	1
2681	136	M_13mmyrsACP_c	449	R_EAR13M14x	1
2682	4	M_h_c	450	R_EAR14M16x	-1
2683	5	M_nadh_c	450	R_EAR14M16x	-1
2684	62	M_14mtpalm2eACP_c	450	R_EAR14M16x	-1
2685	7	M_nad_c	450	R_EAR14M16x	1
2686	360	M_14mpalmACP_c	450	R_EAR14M16x	1
2687	4	M_h_c	451	R_EAR15M16x	-1
2688	5	M_nadh_c	451	R_EAR15M16x	-1
2689	64	M_15mtpalm2eACP_c	451	R_EAR15M16x	-1
2690	7	M_nad_c	451	R_EAR15M16x	1
2691	620	M_15mpalmACP_c	451	R_EAR15M16x	1
2692	4	M_h_c	452	R_EAR4M6x	-1
2693	5	M_nadh_c	452	R_EAR4M6x	-1
2694	74	M_4mthex2eACP_c	452	R_EAR4M6x	-1
2695	7	M_nad_c	452	R_EAR4M6x	1
2696	143	M_4mhexACP_c	452	R_EAR4M6x	1
2697	4	M_h_c	453	R_EAR5M6x	-1
2698	5	M_nadh_c	453	R_EAR5M6x	-1
2699	76	M_5mthex2eACP_c	453	R_EAR5M6x	-1
2700	7	M_nad_c	453	R_EAR5M6x	1
2701	144	M_5mhexACP_c	453	R_EAR5M6x	1
2702	4	M_h_c	454	R_EAR6M8	-1
2703	12	M_nadph_c	454	R_EAR6M8	-1
2704	82	M_6mtoct2eACP_c	454	R_EAR6M8	-1
2705	10	M_nadp_c	454	R_EAR6M8	1
2706	147	M_6mocACP_c	454	R_EAR6M8	1
2707	4	M_h_c	455	R_EAR7M8	-1
2708	12	M_nadph_c	455	R_EAR7M8	-1
2709	84	M_7mtoct2eACP_c	455	R_EAR7M8	-1
2710	10	M_nadp_c	455	R_EAR7M8	1
2711	148	M_7mocACP_c	455	R_EAR7M8	1
2712	4	M_h_c	456	R_EAR8M10	-1
2713	12	M_nadph_c	456	R_EAR8M10	-1
2714	88	M_8mtdec2eACP_c	456	R_EAR8M10	-1
2715	10	M_nadp_c	456	R_EAR8M10	1
2716	150	M_8mdcaACP_c	456	R_EAR8M10	1
2717	4	M_h_c	457	R_EAR9M10	-1
2718	12	M_nadph_c	457	R_EAR9M10	-1
2719	92	M_9mtdec2eACP_c	457	R_EAR9M10	-1
2720	10	M_nadp_c	457	R_EAR9M10	1
2721	152	M_9mdcaACP_c	457	R_EAR9M10	1
2722	13	M_h2o_c	458	R_ECOAH12	-1
2723	265	M_2mp2coa_c	458	R_ECOAH12	-1
2724	96	M_3hibutcoa_c	458	R_ECOAH12	1
2725	95	M_3hbcoa_R_c	459	R_ECOAH1R	-1
2726	95	M_3hbcoa_R_c	1531	R_ECOAH1R_reverse	1
2727	13	M_h2o_c	459	R_ECOAH1R	1
2728	13	M_h2o_c	1531	R_ECOAH1R_reverse	-1
2729	40	M_b2coa_c	459	R_ECOAH1R	1
2730	40	M_b2coa_c	1531	R_ECOAH1R_reverse	-1
2731	13	M_h2o_c	460	R_ECOAH9	-1
2732	13	M_h2o_c	1532	R_ECOAH9_reverse	1
2733	35	M_2mb2coa_c	460	R_ECOAH9	-1
2734	35	M_2mb2coa_c	1532	R_ECOAH9_reverse	1
2735	621	M_3hmbcoa_c	460	R_ECOAH9	1
2736	621	M_3hmbcoa_c	1532	R_ECOAH9_reverse	-1
2737	622	M_2ddg6p_c	461	R_EDA_R	-1
2738	622	M_2ddg6p_c	1533	R_EDA_R_reverse	1
2739	226	M_pyr_c	461	R_EDA_R	1
2740	226	M_pyr_c	1533	R_EDA_R_reverse	-1
2741	607	M_g3p_c	461	R_EDA_R	1
2742	607	M_g3p_c	1533	R_EDA_R_reverse	-1
2743	24	M_akg_c	462	R_EHGLAT	-1
2744	623	M_e4hglu_c	462	R_EHGLAT	-1
2745	22	M_glu_L_c	462	R_EHGLAT	1
2746	561	M_4h2oglt_c	462	R_EHGLAT	1
2747	624	M_2pg_c	463	R_ENO	-1
2748	624	M_2pg_c	1534	R_ENO_reverse	1
2749	13	M_h2o_c	463	R_ENO	1
2750	13	M_h2o_c	1534	R_ENO_reverse	-1
2751	224	M_pep_c	463	R_ENO	1
2752	224	M_pep_c	1534	R_ENO_reverse	-1
2753	625	M_etha_c	464	R_ETHAAL	-1
2754	208	M_acald_c	464	R_ETHAAL	1
2755	280	M_nh4_c	464	R_ETHAAL	1
2756	31	M_h_e	465	R_ETHAt2	-1
2757	626	M_etha_e	465	R_ETHAt2	-1
2758	4	M_h_c	465	R_ETHAt2	1
2759	625	M_etha_c	465	R_ETHAt2	1
2760	13	M_h2o_c	466	R_ETHSO3abc	-1
2761	185	M_atp_c	466	R_ETHSO3abc	-1
2762	627	M_ethso3_e	466	R_ETHSO3abc	-1
2763	4	M_h_c	466	R_ETHSO3abc	1
2764	160	M_pi_c	466	R_ETHSO3abc	1
2765	229	M_adp_c	466	R_ETHSO3abc	1
2766	628	M_ethso3_c	466	R_ETHSO3abc	1
2767	629	M_etoh_e	467	R_ETOHt	-1
2768	629	M_etoh_e	1535	R_ETOHt_reverse	1
2769	392	M_etoh_c	467	R_ETOHt	1
2770	392	M_etoh_c	1535	R_ETOHt_reverse	-1
2771	1	M_12dgr180_e	468	R_EX_12dgr180_LPAREN_e_RPAREN_	-1
2772	1	M_12dgr180_e	1536	R_EX_12dgr180_LPAREN_e_RPAREN__reverse	1
2773	8	M_13ppd_e	469	R_EX_13ppd_LPAREN_e_RPAREN_	-1
2774	8	M_13ppd_e	1537	R_EX_13ppd_LPAREN_e_RPAREN__reverse	1
2775	558	M_2ddglcn_e	470	R_EX_2ddglcn_LPAREN_e_RPAREN_	-1
2776	558	M_2ddglcn_e	1538	R_EX_2ddglcn_LPAREN_e_RPAREN__reverse	1
2777	32	M_2mbut_e	471	R_EX_2mbut_LPAREN_e_RPAREN_	-1
2778	32	M_2mbut_e	1539	R_EX_2mbut_LPAREN_e_RPAREN__reverse	1
2779	37	M_34dhpha_e	472	R_EX_34dhpha_LPAREN_e_RPAREN_	-1
2780	37	M_34dhpha_e	1540	R_EX_34dhpha_LPAREN_e_RPAREN__reverse	1
2781	195	M_4abut_e	473	R_EX_4abut_LPAREN_e_RPAREN_	-1
2782	195	M_4abut_e	1541	R_EX_4abut_LPAREN_e_RPAREN__reverse	1
2783	630	M_4hphac_e	474	R_EX_4hphac_LPAREN_e_RPAREN_	-1
2784	630	M_4hphac_e	1542	R_EX_4hphac_LPAREN_e_RPAREN__reverse	1
2785	161	M_4mcat_e	475	R_EX_4mcat_LPAREN_e_RPAREN_	-1
2786	161	M_4mcat_e	1543	R_EX_4mcat_LPAREN_e_RPAREN__reverse	1
2787	168	M_5aptn_e	476	R_EX_5aptn_LPAREN_e_RPAREN_	-1
2788	168	M_5aptn_e	1544	R_EX_5aptn_LPAREN_e_RPAREN__reverse	1
2789	631	M_Lcyst_e	477	R_EX_Lcyst_LPAREN_e_RPAREN_	-1
2790	631	M_Lcyst_e	1545	R_EX_Lcyst_LPAREN_e_RPAREN__reverse	1
2791	278	M_ac_e	478	R_EX_ac_LPAREN_e_RPAREN_	-1
2792	278	M_ac_e	1546	R_EX_ac_LPAREN_e_RPAREN__reverse	1
2793	209	M_acald_e	479	R_EX_acald_LPAREN_e_RPAREN_	-1
2794	209	M_acald_e	1547	R_EX_acald_LPAREN_e_RPAREN__reverse	1
2795	223	M_acgam_e	480	R_EX_acgam_LPAREN_e_RPAREN_	-1
2796	223	M_acgam_e	1548	R_EX_acgam_LPAREN_e_RPAREN__reverse	1
2797	311	M_adocbl_e	481	R_EX_adpcbl_LPAREN_e_RPAREN_	-1
2798	311	M_adocbl_e	1549	R_EX_adpcbl_LPAREN_e_RPAREN__reverse	1
2799	538	M_ala_D_e	482	R_EX_ala_D_LPAREN_e_RPAREN_	-1
2800	538	M_ala_D_e	1550	R_EX_ala_D_LPAREN_e_RPAREN__reverse	1
2801	389	M_ala_L_e	483	R_EX_ala_L_LPAREN_e_RPAREN_	-1
2802	389	M_ala_L_e	1551	R_EX_ala_L_LPAREN_e_RPAREN__reverse	1
2803	370	M_alaasp_e	484	R_EX_alaasp_LPAREN_e_RPAREN_	-1
2804	370	M_alaasp_e	1552	R_EX_alaasp_LPAREN_e_RPAREN__reverse	1
2805	373	M_alagln_e	485	R_EX_alagln_LPAREN_e_RPAREN_	-1
2806	373	M_alagln_e	1553	R_EX_alagln_LPAREN_e_RPAREN__reverse	1
2807	375	M_alaglu_e	486	R_EX_alaglu_LPAREN_e_RPAREN_	-1
2808	375	M_alaglu_e	1554	R_EX_alaglu_LPAREN_e_RPAREN__reverse	1
2809	377	M_alagly_e	487	R_EX_alagly_LPAREN_e_RPAREN_	-1
2810	377	M_alagly_e	1555	R_EX_alagly_LPAREN_e_RPAREN__reverse	1
2811	380	M_alahis_e	488	R_EX_alahis_LPAREN_e_RPAREN_	-1
2812	380	M_alahis_e	1556	R_EX_alahis_LPAREN_e_RPAREN__reverse	1
2813	383	M_alaleu_e	489	R_EX_alaleu_LPAREN_e_RPAREN_	-1
2814	383	M_alaleu_e	1557	R_EX_alaleu_LPAREN_e_RPAREN__reverse	1
2815	388	M_alathr_e	490	R_EX_alathr_LPAREN_e_RPAREN_	-1
2816	388	M_alathr_e	1558	R_EX_alathr_LPAREN_e_RPAREN__reverse	1
2817	394	M_alltn_e	491	R_EX_alltn_LPAREN_e_RPAREN_	-1
2818	394	M_alltn_e	1559	R_EX_alltn_LPAREN_e_RPAREN__reverse	1
2819	417	M_arab_L_e	492	R_EX_arab_L_LPAREN_e_RPAREN_	-1
2820	417	M_arab_L_e	1560	R_EX_arab_L_LPAREN_e_RPAREN__reverse	1
2821	416	M_arbt_e	493	R_EX_arbt_LPAREN_e_RPAREN_	-1
2822	416	M_arbt_e	1561	R_EX_arbt_LPAREN_e_RPAREN__reverse	1
2823	422	M_arg_L_e	494	R_EX_arg_L_LPAREN_e_RPAREN_	-1
2824	422	M_arg_L_e	1562	R_EX_arg_L_LPAREN_e_RPAREN__reverse	1
2825	426	M_asn_L_e	495	R_EX_asn_L_LPAREN_e_RPAREN_	-1
2826	426	M_asn_L_e	1563	R_EX_asn_L_LPAREN_e_RPAREN__reverse	1
2827	427	M_aso3_e	496	R_EX_aso3_LPAREN_e_RPAREN_	-1
2828	427	M_aso3_e	1564	R_EX_aso3_LPAREN_e_RPAREN__reverse	1
2829	429	M_aso4_e	497	R_EX_aso4_LPAREN_e_RPAREN_	-1
2830	429	M_aso4_e	1565	R_EX_aso4_LPAREN_e_RPAREN__reverse	1
2831	438	M_asp_L_e	498	R_EX_asp_L_LPAREN_e_RPAREN_	-1
2832	438	M_asp_L_e	1566	R_EX_asp_L_LPAREN_e_RPAREN__reverse	1
2833	448	M_bhb_e	499	R_EX_bhb_LPAREN_e_RPAREN_	-1
2834	448	M_bhb_e	1567	R_EX_bhb_LPAREN_e_RPAREN__reverse	1
2835	632	M_biomass_c	500	R_EX_biomass_LPAREN_e_RPAREN_	-1
2836	632	M_biomass_c	1568	R_EX_biomass_LPAREN_e_RPAREN__reverse	1
2837	451	M_btn_e	501	R_EX_btn_LPAREN_e_RPAREN_	-1
2838	451	M_btn_e	1569	R_EX_btn_LPAREN_e_RPAREN__reverse	1
2839	458	M_but_e	502	R_EX_but_LPAREN_e_RPAREN_	-1
2840	458	M_but_e	1570	R_EX_but_LPAREN_e_RPAREN__reverse	1
2841	456	M_butso3_e	503	R_EX_butso3_LPAREN_e_RPAREN_	-1
2842	456	M_butso3_e	1571	R_EX_butso3_LPAREN_e_RPAREN__reverse	1
2843	459	M_ca2_e	504	R_EX_ca2_LPAREN_e_RPAREN_	-1
2844	459	M_ca2_e	1572	R_EX_ca2_LPAREN_e_RPAREN__reverse	1
2845	462	M_cbl1_e	505	R_EX_cbl1_LPAREN_e_RPAREN_	-1
2846	462	M_cbl1_e	1573	R_EX_cbl1_LPAREN_e_RPAREN__reverse	1
2847	464	M_cbl2_e	506	R_EX_cbl2_LPAREN_e_RPAREN_	-1
2848	464	M_cbl2_e	1574	R_EX_cbl2_LPAREN_e_RPAREN__reverse	1
2849	467	M_cd2_e	507	R_EX_cd2_LPAREN_e_RPAREN_	-1
2850	467	M_cd2_e	1575	R_EX_cd2_LPAREN_e_RPAREN__reverse	1
2851	473	M_cellb_e	508	R_EX_cellb_LPAREN_e_RPAREN_	-1
2852	473	M_cellb_e	1576	R_EX_cellb_LPAREN_e_RPAREN__reverse	1
2853	474	M_cgly_e	509	R_EX_cgly_LPAREN_e_RPAREN_	-1
2854	474	M_cgly_e	1577	R_EX_cgly_LPAREN_e_RPAREN__reverse	1
2855	476	M_ch4s_e	510	R_EX_ch4s_LPAREN_e_RPAREN_	-1
2856	476	M_ch4s_e	1578	R_EX_ch4s_LPAREN_e_RPAREN__reverse	1
2857	633	M_cl_e	511	R_EX_cl_LPAREN_e_RPAREN_	-1
2858	633	M_cl_e	1579	R_EX_cl_LPAREN_e_RPAREN__reverse	1
2859	500	M_co2_e	512	R_EX_co2_LPAREN_e_RPAREN_	-1
